id,question,concept,answer1,answer2
2366,James took out the carpet the dog pooped on and laid a mat because the _ is clean.,,mat,carpet
2367,James took out the carpet the dog pooped on and laid a mat because the _ is dirty.,,carpet,mat
2368,"Carrie persuaded Victoria to go into the pig pen and bring out a bowl, because _ was brave around animals.",,Victoria,Carrie
2369,"Carrie persuaded Victoria to go into the pig pen and bring out a bowl, because _ was cowardly around animals.",,Carrie,Victoria
2370,"In my opinion, oak is a far superior wood than pine, because the _ is very weak.",,pine,oak
2371,"In my opinion, oak is a far superior wood than pine, because the _ is very strong.",,oak,pine
2372,James could see the other side of the room through the plate unlike the board that was there before. Definitely the _ is opaque.,,board,plate
2373,James could see the other side of the room through the plate unlike the board that was there before. Definitely the _ is transparent.,,plate,board
2374,He put rose petals all the way from the front door to the bedroom for his wife when she got home and came through the _ .,,front door,rose petals
2375,He put rose petals all the way from the front door to the bedroom for his wife when she got home and saw the _ .,,rose petals,front door
2376,Carrie put on gloves and Samantha didn't because _ didn't mind touching anything dirty while cleaning.,,Samantha,Carrie
2377,Carrie put on gloves and Samantha didn't because _ didn't like to touch anything dirty while cleaning.,,Carrie,Samantha
2378,Joel but not Randy met many people because _ did not know how to carry a good conversation.,,Randy,Joel
2379,Joel but not Randy met many people because _ knew how to carry a good conversation.,,Joel,Randy
2380,The turtle saw a race and a piece of lettuce. He chose the _ because he was hungry.,,piece of lettuce,race
2381,The turtle saw a race and a piece of lettuce. He chose the _ because he was full.,,race,piece of lettuce
2382,Adam followed the instructions for eating after getting wisdom teeth removed from Steven because _ was his patient.,,Adam,Steven
2383,Adam followed the instructions for eating after getting wisdom teeth removed from Steven since _ was his dentist.,,Steven,Adam
2384,"Robert trusted Leslie to broker his money online because, between the two of them, _ was the amateur investor.",,Robert,Leslie
2385,"Robert trusted Leslie to broker his money online because, between the two of them, _ was the master investor.",,Leslie,Robert
2386,The kids were excited to leave school to go to the party because the _ was boring.,,school,party
2387,The kids were excited to leave school to go to the party because the _ was fun.,,party,school
2388,"Mary has bad dandruff, but Cynthia has never had that issue. _ lives in a wetter climate.",,Cynthia,Mary
2389,"Mary has bad dandruff, but Cynthia has never had that issue. _ lives in a dryer climate.",,Mary,Cynthia
2390,To prepare for the meal the chef only cooked the meat and not the vegetable because the _ was all ready.,,vegetable,meat
2391,To prepare for the meal the chef only cooked the meat and not the vegetable because the _ was raw.,,meat,vegetable
2392,Leslie wanted to cosplay with Samuel because he always had a lot of fun with _ there.,,Samuel,Leslie
2393,Leslie wanted to cosplay with Samuel because _ always had a lot of fun with him there.,,Leslie,Samuel
2394,"Samantha was jealous about Angela's health, so _ told them to start taking more vitamins.",,Angela,Samantha
2395,"Samantha was worried about Angela's health, so _ told them to start taking more vitamins.",,Samantha,Angela
2396,The pill could not be crushed under that wood that it was placed. The _ it too soft.,,wood,pill
2397,The pill could not be crushed under that wood that it was placed. The _ it too hard.,,pill,wood
2398,"In dire need of a new kidney, Ryan sought out Jason so _ could agree to donate him one.",,Jason,Ryan
2399,"In dire need of a new kidney, Ryan sought out Jason so _ could beg him to donate one.",,Ryan,Jason
2400,Christine grew a lot of hay on their farm but not Monica because _ bred flying animals.,,Monica,Christine
2401,Christine grew a lot of hay on their farm but not Monica because _ bred grazing animals.,,Christine,Monica
2402,"I prefer sending emails much more than I like sending letters, because the _ are convenient.",,emails,letters
2403,"I prefer sending emails much more than I like sending letters, because the _ are inconvenient.",,letters,emails
2404,"Shawn bought a guitar that came with a case and an extra string, but the _ was too big for the car.",,case,string
2405,"Shawn bought a guitar that came with a case and an extra string, but the _ got lost in the car.",,string,case
2406,"John could not see the fish in the tank, but clearly saw the fish in the aquarium, because the water in the _ was dirty.",,tank,aquarium
2407,"John could not see the fish in the tank, but clearly saw the fish in the aquarium, because the water in the _ was clean.",,aquarium,tank
2408,Latoya was running and could see through the forest but not the garden because the _ was dense.,,garden,forest
2409,Latoya was running and could see through the forest but not the garden because the _ was sparse.,,forest,garden
2410,Keeping to a daily routine was easier for Monica than Victoria because _ had very little self discipline.,,Victoria,Monica
2411,Keeping to a daily routine was easier for Monica than Victoria because _ had good self discipline.,,Monica,Victoria
2412,"Angela was more in love than Katrina was, and _ was afraid if she should lose her.",,Angela,Katrina
2413,"Angela was more in love than Katrina was, and _ was indifferent if she should lose her.",,Katrina,Angela
2414,"Robert couldn't wait for the pear tree to grow fruit, though Jeffrey was less excited. _ always liked pears.",,Robert,Jeffrey
2415,"Robert couldn't wait for the pear tree to grow fruit, though Jeffrey was less excited. _ never liked pears.",,Jeffrey,Robert
2416,Jennifer didn't mind doing ironing but Tanya couldn't stand it. _ spent hardly any money at the dry cleaners.,,Jennifer,Tanya
2417,Jennifer didn't mind doing ironing but Tanya couldn't stand it. _ spent a good sum of money at the dry cleaners.,,Tanya,Jennifer
2418,Kayla didn't put a pumpkin and candy on their porch like Patricia did because _ doesn't celebrate Halloween.,,Kayla,Patricia
2419,Kayla didn't put a pumpkin and candy on their porch like Patricia did because _ celebrates Halloween.,,Patricia,Kayla
2420,"Eric put out his electrical fire with baking soda, while Craig tried water. The house of _ burned down.",,Craig,Eric
2421,"Eric put out his electrical fire with baking soda, while Craig tried water. The house of _ survived.",,Eric,Craig
2422,Amy made a lot of enemies in life but Laura did not. _ was always unhappy.,,Amy,Laura
2423,Amy made a lot of enemies in life but Laura did not. _ was always happy.,,Laura,Amy
2424,"Jennifer wanted to relax, so Sarah treated her to a trip to the spa. _ spent no money.",,Jennifer,Sarah
2425,"Jennifer wanted to relax, so Sarah treated her to a trip to the spa. _ spent too much money.",,Sarah,Jennifer
2426,Ryan told Steven how he found a human skull in the woods.  _ was scared when he found it.,,Ryan,Steven
2427,Ryan told Steven how he found a human skull in the woods.  _ was skeptical that he found it.,,Steven,Ryan
2428,"Bob wanted to add insulation to the wall of his house, but the _ was too thick.",,insulation,wall
2429,"Bob wanted to add insulation to the wall of his house, but the _ was too thin.",,wall,insulation
2430,"The windows of Brad's home need replacing, while the doors are fine. So, the _ are likely newer.",,doors,windows
2431,"The windows of Brad's home need replacing, while the doors are fine. So, the _ are likely rotting.",,windows,doors
2432,Tim went to ride his motorbike down the coast this morning and checked the tire pressure which was low enough to not ride the _ down the coast today.,,motorbike,coast
2433,Tim went to ride his motorbike down the coast this morning and checked the tire pressure which was high enough to safely ride down the _ today.,,coast,motorbike
2434,The little boy tried to store his pet gecko in the cage but the _ was too large.,,gecko,cage
2435,The little boy tried to store his pet gecko in the cage but the _ was too small.,,cage,gecko
2436,"The scarf Bob's mother made for him would not fit around his neck, the _ was too large.",,neck,scarf
2437,"The scarf Bob's mother made for him would not fit around his neck, the _ was too small.",,scarf,neck
2438,Brian's hair always got big when it was humid. Dennis bought a dehumidifier to help. _ was grateful for the gesture.,,Brian,Dennis
2439,Brian's hair always got big when it was humid. Dennis bought a dehumidifier to help. _ was proud of the gesture.,,Dennis,Brian
2440,The area was easier to navigate for Aaron than for Jason because _ never had a house there.,,Jason,Aaron
2441,The area was easier to navigate for Aaron than for Jason because _ used to have a house there.,,Aaron,Jason
2442,The old plastic caps were replaced by wooden corks because the _ were very leaky.,,caps,corks
2443,The old plastic caps were replaced by wooden corks because the _ were very watertight.,,corks,caps
2444,"Studying philosophy was easier for Jessica than Maria, since _ had rarely thought long and hard about abstract concepts.",,Maria,Jessica
