id,question,concept,true_answer,wrong1,wrong2,wrong3,wrong4
b239305853e4b53f139233df537011cc,Where would a beauty parlor be?,,building,georgian houses,city,victorian house,underwater
c76c972fd3c8d1eb325f6d4912c6036f_1,"The boy pondered commititng suicide, but didn't think of the consequences, what would he do should he carry though with it?",,die,extreme pain,dying,interruption,sit down
f66d5e9224f42e348e06e6949daefb4f,Where can a woman get birth control pills?,,pharmacy,drug store,medicine cabinet,hormones,vagina
37743518d3b95c18cc0e820c2eb6175f,Sam's children are rambunctious.  What might they do?,,throw things,break things,play sports,play with toys,play ball
3f499bc5f8c66c6499284d6c70022661,Lance owns a vineyard.  To make grapes he needs plenty of what?,,sunshine,deserts,shops,kitchen,terrain
372b978deb88c296ac52a210f867222d,"The dumb kid tried to use his student ID at the door, this obviously did not get him into the what?",,bar,gentleman's lounge,kindergarten class,university,school
5cb7a320087c451939cf8f275fcdd78a,"If the recipe called for a potato, where could you get one along with other ingredients?",,food market,pantry,farmer's field,cellar,soil
588637ec3cc621e7183c6c608cf6f021,What do soldiers do when their opponents get the upper hand?,,die in battle,follow orders,use weapons,call reinforcements,coming home
ddea491827544bc6d1a9e3aa715817cf,Where is a dress shirt kept?,,closet,garderobe,drawer,suitcase,absence heat
c7353a600c53af0c11130379852e5df8,Bob is happy that the programs he was in will be seen by millions of people.  Where will these programs be shown?,,television,group functions,conference,theater,compute
d1f7e62e5b5e85f196b9132e274fbb35,Where are gallons of beer held in one container?,,keg,outside,friend's house,neighbor's house,refrigerator
4d2a1050f565d16464d4f605b57e796f,"The monkey was frightened because the zoo looked nothing like his home.  The plants were the same, the trees were the same, but it still wasn't right  Where did the monkey come from?",,brazil,rain forest,treetops,tundra,playful mood
ea2a09b03452854c33d720188ff8cc96,John needed to go across the country so he ordered tickets online and got into his car.  Where might he be going?,,train station,opera,car rental shop,show,race track
93fa762c32b9a1ab1dec68a7011e6d58,The woman called herself the Joy.  She married a man called what?,,sorrow,place plate on table,sadness,misery,bad time
82bdf702116bca7605cde3954569b095,"The building could accommodate many people.  The entrance hall alone was impressive, being wide enough to admit a hundred shoulder to shoulder.  But the building was owned by a billionaire and used only for his personal entertainment.  How would you describe this place?",,large building,convention center,public building,school,town hall
006eab301cda428d153511b7ac6820f0,Where do you go to see a dinosaur bone?,,museum,human body,arm,tomb,pyramid
5b7ce53f96f858b090cdb63f86cb18a7,A garage is a type of what?,,building,home,downtown,storage area,car
076e526335fb109cb590fce55a8d4e75,"The back courtyard led to a walkout basement, where was it attached to?",,large house,suburbs,farm house,palace,country estate
ebad6ac8ed446160190325b078c99b0b,"When young people are bored and want to recreate, what do they do?",,play outside,play ball,choose life,talk to each other,write programs
7fddee68fa909c175ddb83ad539d9f0c,"I am lost on a turnpike without a GPS, so what should I consult?",,atlas,eastern united states,burying needle,urban region,interstate highway
05d73ae4829152a0e9139d8ed1f8acff,If you lost track of a monkey at home what is the closest place you should look first?,,friend's house,canada,rain forest,amazon basin,african continent
71e3477137569524024810d182222617,Why would someone close a door?,,keep people out,prevent wind,enclose cupboard,open,glass
1a219f881dd9a74f588c69d05e0d22bc,What floor do you run between rooms?,,hallway,carpet,exchange,dance,building
1ed45a6ac520f3a86510ef48038ce512,Lily bought some new clothing at the mall. She put it in her car and took it somewhere. Where might she take it?,,house,closet,yard sale,drawer,trunk
d9461aa058c5c4eb00abda6e421989eb,These locker rooms are often visited by reporters.,,stadium,jocks,health club,gymnasium,hatred
2e8ba93eeb6ccc3d50ef55225a886bef,"Humans enjoy sitting while expressing themselves artistically, so what did they invent?",,play piano,sit down,excrete,eat meat,catch fish
e28492cfe62fa4a3d39ee10915e2986f,John thought that there was no conflict between religion and what?,,science,atheist,atheism,important to people,wars
9a95d7962dcbce742b274ebb6962c6f6,What can planning vacation lead to between a couple when they disagree?,,arguments,relaxation,enjoying,going abroad,spending money
d0ee686c19689e5da9caafa3d8f8942f,When you're telling many people about something you will need to do what to address them?,,speak,hand signals,shout,earthquake,yell
67ee705c0f296fb92ff194b809117f3f,"Since we aren't immortal, people should what?",,expect to die,pay bills,buy pets,stay in,eat corn
dfd81f3e2498468c074edb783cac36c8,Where would you find travelers that are planning to go to a different continent?,,airport,rest area,bus depot,train station,book tickets
dde908bf9b0da7d90c44e17c1cf76d4b,Despite this name out front you will also find beer and wine where too?,,liquor store,texas,art show,basement,spaghetti sauce
0867feb7e120a7e16b07462530cd4a66,Computers with audio cards can do what?,,produce sound,do work,follow instructions,advance knowledge,solve problems
2f32ba4775f5bd7930c3ff1207249b22,Where can you buy a complex system?,,computer store,place,clothing store,human body,computer science
720f00ce6f63996210e40d6ed37a1653,"The man was crass and rude, all the what in the office filed a complaint together?",,women,lady,wifes husband,her,female person
8a2e776c8704404232b3e77c7240f6c4,Where are there often spiders in a house?,,basement,in wall,cellar,floor,web
15f1a823c68ae124566160e6e61bd86d,"The person signed up for a dating website, what is he looking for?",,good relationship,financial security,quick marriage,live well,own house
48e3cbdc1155bf12571d6ceee62c2635,What leads to mass death?,,nuclear weapons,poisonous gas,homicide,suicide,poison leaves
57867e942d80fe6df3c0b6f12667e700,What do people who are collectivist do?,,share things,sail boats,believe in god,shake hands,question authority
a049cf9916b3a96afc50f8704c3614a8,"Lilly wanted to see every type of flower that there is.  But this is a tall order, because flowers grow all over what?",,surface of earth,netherlands,countryside,state park,anthology
992d5c6f881afb409966fb17d3352e6e,"The student liked to play tennis, she frequented the tennis court on the what?",,college campus,recreational center,athletic club,soccer field,town
7cb5e964917e19615ef69ba22fbb2d6c,When is food never cold?,,baking,prepared,hot,amiable,cooking
5ffba837a472f517a4147ad3e984c7ee,"Being fat is unhealthy, one who is should probably exercise to what?",,get in shape,stay fit,look better,run faster,eat healthily
0995032fb726379500736f03d5f5276f,"James likes listening to after a long and hard day, along with a cool bath.  He finds that it makes him what?",,feeling better,ardor,amusement,fall asleep,enlightenment
ed0d26ee55aaf225daba99ff0020b669,For a stressed out mother a baby is cutest when it is able to what?,,sleep soundly,like spinach,laugh,giggle,clap hands
04e8ef4703e7585ea197c65b6c8c1f26,Where is driftwood usually found in large quantities?,,beach,sea,ocean,sand,drift
b67f97a3fd9f4025d34f927a7a616512,When black and white balls are kicked with feet what is being played?,,soccer game,sporting event,gym,toy store,baseball
8524b11fb7c2ca7c9d7cd6be4d71c953,What is often a side effect of traveling on the water?,,motion sickness,seasickness,jet lag,diarrhea,fatigue
680731863f8d01599bdcb708c206eeb7,What do I attend annually to check out the offered programs?,,conference,think tank,group functions,theater,television
af80e107d16c2c53872c9c5f604cf48a,Where is a motorway likely to have tolls?,,new jersey,england,europe,city,interstate
b7496f24daa6dfa2b71e89152c0c22c2,What would you be if you do not have work?,,unemployed,do nothing,play,celebrate,laziness
548295f3d81cd3117068b25c10315cfd,"As the human rode in his spacecraft in orbit around his home planet, what did he have a view of?",,anywhere on earth,workplace,international space station,places he knows well,strip club
ddcdecaf17fb3968701f46d62f3e8951,"When someone is talking a lot and being lively, they are said to be?",,being alive,speaking from mouth,voice,blabbering,speech
87ac61d08e50fd3fe1da5df99b6e103a,John cut his feet on broken glass while walking.  Where might have he been walking?,,beach,street,landfill,field,trash
9cdc71eb5fc6b8b76b4768564ea3fe1e,"He was eating too much and the doctors warned him, what was his condition?",,obesity,gain weight,getting fit,getting sick,gas
c7649a97f3dfaa5e898f555ec6608922,What could happen after you are eating lunch that affects other people?,,bad breath,gain weight,farts,jealous,heartburn
3a64e4fa87a378a16a36b9d22624097e,"The robot could do lots of things, but unlike a human when presented with new situations it could not what?",,think and reason,torture,be clear,think critically,have fever
2629ca18004abbc657c4ef4c5709c89e,What did having sex as a gay man lead to twenty years ago?,,aids,making babies,bliss,unwanted pregnancy,orgasm
c4f382ab740bbd459add367673c541ad,"While getting drunk the body can only process so much at a time, go too fast and your belly might just make you what?",,throw up,getting arrested,staggering,fall down,explode
91b03d518a48cfb672c0792439269ef2,"Playing tennis can be a great workout, all the lateral movement really gets the whats?",,legs,skill,hand,competition,tennis racket
fc0da82fa08e2a3ea1d7a33d4eab54e1,"The snake was very cold inside it's cage, so at the first opportunity it did what?",,sun itself,pet,rude,tropical forest,tree
63c627a71ca643b9656cf059cb888b00,John thought that it was relaxing to do what?,,lie back,feeling better,lower blood pressure,feel happy,fall asleep
aff9a59b91e0bb6727cb4d108e80f6f7,Where may a human find peace?,,church,jail,train station,workplace,park
f555be85f4c60689eac83c095156213d,A person surrounded by tools and oil cans would probably be found in a what?,,garage,white house,synagogue,hospital,demonstration
84b9a0ecab7a6ba89a1c254fad771465,Why did the police office pull the car over?,,going too fast,last several years,go fast,careless driving,start running
7ba380643e0bc81b0e0b5c79b3f39913,"People like to watch movies to escape for a couple hours, they find them very what?",,entertaining,theasres,funny,watched on videos,excellent
020cdc0345d11eeace08a13cae31a8f9,Where in your home would you store a satchel?,,room,desk,clothing store,school,luggage compartment
7b3abdcab99a343361b011373b919c94,What could have an iron in some areas of it but not in other areas?,,house,hematite,linen closet,laundry room,chemistry lab
d9aafc9bc277ccfb76d323f4d274936e,What do you want to do when you love something?,,get,please parents,make a promise,reproduce,obstruct justice
f5baaaf2ba2034e192eef0d4cdc8aead,"John wanted respect, but  Lud didn't even act like he was alive.  What was Lud doing?",,ignoring,befriending,disparagement,dishonor,contumely
599d1f8dbd147c06b31ae490af37698f,What continent  has a country with a historical wall?,,asia,canada,africa,great outdoors,region
519b34b7eca34f4655d3a5c64ac85f27,"Out changing society meets a lot of resistance by people who like the old way of things.   But slowly, new ways gain what?",,acceptance,happy times ahead,change in leadership,better standard of living,no water
cbab7a046c81af1c5b6da93d714059b9,What do people do when they remember that they left their oven turned on?,,hurry home,learn from each other,jump to conclusions,build trust,talk to each other
0b16e37c515c83e1b6b00b26146f3f39,"Prescriptions being the specialty the store charges higher prices for most other goods, I'd be paying for convenience if I bought a hair dryer where?",,drug store,high end store,beauty salon,box,bathroom
3648baf1d83666decd5b785de558a761,"The high rollers began playing poker, there were no blinds so they all did what?",,ante,skill,losing money,bet their shoes,attention
ffa961d537f245cddef8565dbd642b1c,What state north of alabama has many a beaver?,,kentucky,beaverton,canada,river or stream,montana
