id,question,concept,answer1,answer2
9134,"Eric declined to eat any of the liver, so Craig ate it all because _ hates the taste of live.",,Eric,Craig
9135,"Eric declined to eat any of the liver, so Craig ate it all because _ loves the taste of live.",,Craig,Eric
9136,Joseph did better at school than Hunter because _ was always in the library studying.,,Joseph,Hunter
9137,Joseph did better at school than Hunter because _ was never in the library studying.,,Hunter,Joseph
9138,Kenneth cooked a nice meal of spaghetti for Donald at dinner because _ wants to impress him.,,Kenneth,Donald
9139,Kenneth cooked a nice meal of spaghetti for Donald at dinner because _ likes Italian food.,,Donald,Kenneth
9140,Donald told Michael how we was going to start eating healthy by eating rice.  _ was unconvinced.,,Michael,Donald
9141,Donald told Michael how we was going to start eating healthy by eating rice.  _ was motivated.,,Donald,Michael
9142,We were able to harvest more pumpkins than cucumbers this year since the _ were watered properly.,,pumpkins,cucumbers
9143,We were able to harvest more pumpkins than cucumbers this year since the _ were watered improperly.,,cucumbers,pumpkins
9144,"Kayla was accused of shoplifting but has always been a law abiding citizen, as Jessica will attest. _ is very upset.",,Kayla,Jessica
9145,"Kayla was accused of shoplifting but has always been a law abiding citizen, as Jessica will attest. _ is eager to help.",,Jessica,Kayla
9146,Jeffrey is a lot less confident than Brett because _ has an outgoing personality and likes to talk a lot.,,Brett,Jeffrey
9147,Jeffrey is a lot more confident than Brett because _ has an outgoing personality and likes to talk a lot.,,Jeffrey,Brett
9148,The young magician was able to lock the assistant in the box but couldn't use the key to open it because the _ was fine.,,box,key
9149,The young magician was able to lock the assistant in the box but couldn't use the key to open it because the _ was lost.,,key,box
9150,The librarian tried to store the old books on the shelves but the _ were too small.,,shelves,books
9151,The librarian tried to store the old books on the shelves but the _ were too large.,,books,shelves
9152,Lawrence had shorter shoelaces than Ian had on their shoes so _ tripped less often.,,Lawrence,Ian
9153,Lawrence had longer shoelaces than Ian had on their shoes so _ tripped less often.,,Ian,Lawrence
9154,John poured hot chicken soup from the bottle into the pot until the _ was bare.,,bottle,pot
9155,John poured hot chicken soup from the bottle into the pot until the _ was overflowing.,,pot,bottle
9156,Rachel lives a luxury lifestyle compared to Rebecca's lifestyle because _ comes from a poor family.,,Rebecca,Rachel
9157,Rachel lives a luxury lifestyle compared to Rebecca's lifestyle because _ comes from a rich family.,,Rachel,Rebecca
9158,Making soap was easy for Ryan but not Dennis because _ did not have access to all the ingredients.,,Dennis,Ryan
9159,Making soap was easy for Ryan but not Dennis because _ had access to all the ingredients.,,Ryan,Dennis
9160,"The host asked the guests to sit on the floor instead of the furniture, because the _ was flimsy.",,furniture,floor
9161,"The host asked the guests to sit on the floor instead of the furniture, because the _ was solid.",,floor,furniture
9162,Rachel hires Carrie as a tutor for her daughter because _ is a good teacher.,,Carrie,Rachel
9163,Rachel hires Carrie as a tutor for her daughter because _ is a good parent.,,Rachel,Carrie
9164,"In school, Katrina was more of a slow learner than Carrie so _ received help on how to do math.",,Katrina,Carrie
9165,"In school, Katrina was more of a slow learner than Carrie so _ gave help on how to do math.",,Carrie,Katrina
9166,Felicia can speak more languages than Kayla because _ is less traveled than the other.,,Kayla,Felicia
9167,Felicia can speak fewer languages than Kayla because _ is less traveled than the other.,,Felicia,Kayla
9168,Katrina has a more modern dressing style than Maria because _ has a younger soul.,,Katrina,Maria
9169,Katrina has a more modern dressing style than Maria because _ is an old soul.,,Maria,Katrina
9170,Lindsey bonded more quickly with her classmates than Jessica because _ had a rather unfriendly disposition.,,Jessica,Lindsey
9171,Lindsey bonded more quickly with her classmates than Jessica because _ had a friendly disposition.,,Lindsey,Jessica
9172,Brett first saw Donald at the office before they led him back to Randy to take a look at his teeth. _ was the receptionist.,,Donald,Randy
9173,Brett first saw Donald at the office before they led him back to Randy to take a look at his teeth. _ was the dentist.,,Randy,Donald
9174,"I always preferred the hottub to the pool after a workout, because the _ was worse for recovery.",,pool,hottub
9175,"I always preferred the hottub to the pool after a workout, because the _ was better for recovery.",,hottub,pool
9176,"The student preferred doing their homework with pencil rather than pen, because the _ provided more control.",,pencil,pen
9177,"The student preferred doing their homework with pencil rather than pen, because the _ provided less control.",,pen,pencil
9178,I wanted a new tattoo and needed help deciding on a dragon or a tiger.  I decided to get a realistic one and got the _ .,,tiger,dragon
9179,I wanted a new tattoo and needed help deciding on a dragon or a tiger.  I decided to get a fantasy one and got the _ .,,dragon,tiger
9180,"The man hired a lawyer to create the contract but read the paperwork himself, because the _ was simple.",,Paperwork,Contract
9181,"The man hired a lawyer to create the contract but read the paperwork himself, because the _ was complicated.",,Contract,Paperwork
9182,The man tried to put the rock into the aquarium but the _ was too large.,,rock,aquarium
9183,The man tried to put the rock into the aquarium but the _ was too small.,,aquarium,rock
9184,Brian worked on the back of Randy because _ had a body that was needing of massage.,,Randy,Brian
9185,Brian worked on the back of Randy because _ had a body that was capable of massage.,,Brian,Randy
9186,The man tried to put the phone on the wall but the _ was too large.,,phone,wall
9187,The man tried to put the phone on the wall but the _ was too small.,,wall,phone
9188,Jennifer had larger feet than Emily so _ always had a harder time finding high heeled shoes.,,Jennifer,Emily
9189,Jennifer had larger feet than Emily so _ never had a harder time finding high heeled shoes.,,Emily,Jennifer
9190,Jason needed the balm but not Kenneth because _ had painless calf muscles after working out.,,Kenneth,Jason
9191,Jason needed the balm but not Kenneth because _ had sore calf muscles after working out.,,Jason,Kenneth
9192,Being slim and toned came naturally to Patricia but not Samantha because _ worked out regularly.,,Patricia,Samantha
9193,Being slim and toned came naturally to Patricia but not Samantha although _ worked out regularly.,,Samantha,Patricia
9194,For work the technician went shopping for computer components and replaced the CPU but not the GPU because the _ was fried.,,CPU,GPU
9195,For work the technician went shopping for computer components and replaced the CPU but not the GPU because the _ was new.,,GPU,CPU
9196,"Emily shared their dessert with Kayla after they both had dinner, and _ thanked them profusely.",,Kayla,Emily
9197,"Emily shared their dessert with Kayla after they both had dinner, and _ was thanked profusely.",,Emily,Kayla
9198,"The surface of the table was smooth compared to the bench, because the _ had been neglected.",,bench,table
9199,"The surface of the table was smooth compared to the bench, because the _ had been sanded.",,table,bench
9200,Apparently the cat loved Monica more than Christine because the cat would hate bite _ when it saw them.,,Christine,Monica
9201,Apparently the cat loved Monica more than Christine because the cat would love bite _ when it saw them.,,Monica,Christine
9202,"The man could not jump over the wall, but easily hopped over the fence, because the _ was shorter.",,fence,wall
9203,"The man could not jump over the wall, but easily hopped over the fence, because the _ was taller.",,wall,fence
9204,Natalie helped Samantha to read the menu at the restaurant because _ brought her reading glasses.,,Natalie,Samantha
9205,Natalie helped Samantha to read the menu at the restaurant because _ left her reading glasses at home.,,Samantha,Natalie
9206,Derrick would have to walk to the store around the block unlike Neil since _ lived further away from it.,,Derrick,Neil
9207,Derrick would have to walk to the store around the block unlike Neil since _ lived closer to it.,,Neil,Derrick
9208,"The gerbil of Kenneth died from neglect, while Hunter's is nice and healthy. _ is a competent pet owner.",,Hunter,Kenneth
9209,"The gerbil of Kenneth died from neglect, while Hunter's is nice and healthy. _ is an irresponsible pet owner.",,Kenneth,Hunter
